City,Country,Population (2025)
Godda,India,164155.0872
Katihar,India,431007.6141
Asansol,India,2886897.019
Dhenkanal,India,151859.5003
Mahagama,India,115247.5611
Pauakhali,India,64032.93246
Baisi,India,99829.84027
Chittaranjan,India,139693.534
Dalkola,India,101532.3212
Manihari,India,109785.3398
Kishanganj,India,203188.1332
Thakurganj,India,55278.45911
Ghatsila,India,61671.03722
Khusalpur,India,95126.4301
Khordha,India,93566.84174
Gangtok,India,132115.5892
Sahibganj,India,191144.5461
Siliguri,India,579971.8799
Dumka,India,205474.3087
Jatani,India,75155.25973
Azamnagar,India,92785.12325
Cuttack,India,808650.2736
Islampur,India,124055.6482
Bhubaneshwar,India,1173697.418
Amdabad,India,72200.04502
Jamuria,India,68671.00289
Mejia,India,235398.4278
Jagatpur,India,94542.59338
Byasanagar,India,103670.6384
Julābditola,India,82973.28116
Durlovpur,India,55143.06245
Bankura,India,300433.7474
Rajmahal,India,608593.6045
Pandaveswar,India,92241.39897
Hiranpur,India,58107.10074
Puri,India,327337.3752
Raiganj,India,415606.9088
Chanchal,India,60630.17738
Barharwa,India,55791.75973
Bijali,India,75201.59087
Manikchak,India,272487.6263
Naksimal,India,65751.75553
Mal Bazaar,India,68606.15199
Waria,India,166959.261
Salepur,India,81440.56284
Kalaspur,India,87780.66584
Barjora,India,61635.96773
Jalpaiguri,India,591119.1719
Uttar Chandipur,India,259747.6648
Durgapur,India,223703.7314
Balachandrapur,India,77809.96568
Siuri,India,470065.2232
Jajpur,India,134866.0974
Dhulian,India,1566770.357
Pakaur,India,194966.9093
Baripada,India,154432.8162
Jagatsinghpur,India,119224.5793
Khagmarihatpara,India,177409.9786
Chamagram,India,154352.656
Kaliyaganj,India,81388.08312
Jhargram,India,91051.75878
Rajgan,India,65688.22332
Bhadrak,India,277331.8007
Malda,India,185761.5111
Buhalpur,India,56307.49612
Gazole,India,70610.78843
Maynaguri,India,63719.12992
Sujapur,India,61167.12523
Chari Anantapur,India,96825.11614
Sainthia,India,82692.07298
Bishnupur,India,77499.95501
Chauhaddi,India,73255.75581
Nalhati,India,62851.08286
Rampurhat,India,105862.0947
Haldibari,India,51886.37245
Paikar,India,59971.66259
Tirtol,India,54992.46996
Betnoti,India,52591.68134
Soro,India,60779.56881
Maharakul,India,76985.05262
Kendrapara,India,183177.2355
Dhupguri,India,222177.2956
Margram,India,56590.26028
Bulbulchandi,India,53829.48019
Bolpur,India,149470.279
Chandrakona Road,India,68795.03232
Pattamundai,India,54754.88541
Gangarampur,India,71273.20001
Balasore,India,203377.9761
Panchgram,India,62985.26505
Bhatapada,India,57159.8865
Kharagpur,India,760856.5568
Medinipur,India,168062.8726
Lalgola,India,200988.3253
Kandi,India,111650.9786
Chandrakona,India,50464.54964
Falakata,India,118726.8991
Paradip,India,167101.6526
Jaigaon,India,103975.456
Matabhanga,India,90934.95868
Berhampore,India,1072422.488
Jiaganj Azimganj,India,71974.69131
Bardhaman,India,216947.6144
Kalchini,India,60218.29756
Salar,India,72267.30966
Balurghat,India,305391.1542
Balichak,India,62501.23818
Beldanga,India,251511.3599
Arambagh,India,110542.6693
Ghatal,India,83315.1662
Saktipur,India,118197.9997
Tamluk,India,2451036.828
Katwa,India,181654.0123
Pundibari,India,95253.87942
Kanchra,India,56711.7142
Cooch Behar,India,427670.7924
Khanakul,India,137494.996
Panskura,India,71554.54014
Alipurduar,India,166107.4625
Trimohini,India,52985.38484
Amarshi,India,219371.115
Egra,India,54637.81912
Panchananpur,India,93509.77952
Parhati,India,151638.8234
Pagla Chandi,India,59765.6975
Digha,India,179209.5439
Tarkeshwar,India,139095.1056
Udaynarayanpur,India,179539.8678
Nawada,India,74319.09761
Nutanbilkumari,India,112795.9697
Dinhata,India,161712.9779
Domkal,India,71619.83952
Nadanghat,India,70854.38915
Debandi,India,374234.0385
Bethuadahari,India,103796.6887
Muragacha,India,53583.50468
Kolkata,India,23314585.33
Nabadwip,India,94246.4691
Tufanganj,India,111959.3649
Haripal,India,78339.70614
Chandipur,India,76526.66943
Kalna,India,191315.3469
Contai,India,218333.5155
Mahishadal,India,306590.6697
Karimpur,India,88655.03634
Bishnupur,India,74293.1829
Pandua,India,104041.8213
Krishnanagar,India,937585.9168
Kamarda,India,242214.8647
Shantipur,India,115524.3786
Chapra,India,50177.18149
Badkulla,India,125393.6295
Balagarh,India,63502.23759
Gossaigaon,India,61360.68424
Durgachak,India,168414.2376
Aranghata,India,89530.90947
Ranaghat,India,155879.1778
Chakdaha,India,99594.85757
Diamond Harbour,India,229927.515
Haringhata,India,96117.78967
Duttapulia,India,84619.69728
Dhubri,India,327344.0704
Kakdwip,India,88905.61688
Mallikpratap,India,75353.32736
Purba Rameshwarpur,India,91446.25752
Habra,India,263124.1904
Hatsinigmari,India,140595.5206
Bilasipara,India,219007.8314
Bazarati,India,478273.636
Mousani,India,85600.48141
Jaynagar Majilpur,India,417408.1747
Sondalia,India,67141.70605
Rajgara,India,64541.74282
Singrimari,India,71275.25634
Mankachar,India,102401.5524
Baduria,India,268846.8999
Chandpara,India,96456.2112
Dakshin Gopalnagar,India,154689.8297
Bangaon,India,210925.8299
Chibinang,India,59632.8445
Haroa,India,65909.04071
Minakhan,India,377100.3922
Canning,India,437213.8803
Swarupnagar,India,98535.44012
Basirhat,India,264207.3662
Bongaigaon,India,196133.1288
Buran Gabarda,India,63004.52958
Charanikhali,India,73121.16221
Taki,India,60937.27045
Tura,India,91137.242
Bijni,India,74673.36577
Sonagar,India,107160.5871
Abhayapuri,India,101222.5282
Goalpara,India,165813.2574
Parghumti,India,88171.85385
Kalgachia,India,174762.222
Krishnai,India,76706.11499
Barpeta Road,India,87928.6969
Baniarapara,India,59060.19897
Barpeta,India,154040.4918
Nagarbera,India,71059.63337
Bohori,India,184172.8518
Kharua,India,66611.97175
Goroimari,India,161940.8936
Nalbari,India,152240.6011
Kamarkuchi,India,189769.7423
Rangia,India,78615.76388
Azara,India,96626.99005
Baihata,India,66487.46971
Tangla,India,90701.20671
Guwahati,India,1375936.954
Udalguri,India,80658.27709
Mangaldoi,India,128695.1741
Kharupetia,India,181463.874
Shillong,India,552377.9929
Nakhola,India,79999.81083
Dhekiajuli,India,133099.0624
Moirabari,India,497226.8028
Marigaon,India,112670.9817
Agartala,India,721130.3222
Tezpur,India,323643.3589
Jowai,India,77204.14995
Nagaon,India,320704.0401
Samaguri,India,145397.8816
Puranigudam,India,92191.98894
Udaipur,India,161945.1788
Kaliabor,India,56300.6312
Bishwanath Charaili,India,115308.9044
Kailashahar,India,119830.5237
Hojai,India,209741.2384
Zakiganj,India,275232.7004
Kumarghat,India,51049.37559
Dharmanagar,India,93462.40478
Lanka,India,92491.87428
Itanagar,India,53883.38489
Badarpur,India,154926.0838
Hailakandi,India,130716.8824
Bokakhat,India,58988.10252
Silchar,India,528261.4157
Lumding,India,144185.0354
Lala,India,57135.50927
Haflong,India,55536.39468
Udharbond,India,59796.00444
North Lakhimpur,India,147556.9753
Pailapool,India,85010.39913
Diphu,India,66479.63697
Kolasib,India,50743.43083
Lakhipur,India,71687.73813
Golaghat,India,151132.4581
Dimapur,India,461213.3796
Aizawl,India,365805.9844
Jorhat,India,227895.149
Dhemaji,India,62172.1523
Titabor,India,74057.92273
Silapathar,India,79597.50547
Sivasagar,India,104170.3976
Dibrugarh,India,245388.8004
Lunglei,India,58521.21661
Wokha,India,57138.5564
Nazira,India,67879.15245
Moranhat,India,66236.73605
Mokokchung,India,55839.24485
Senapati,India,99582.65617
Imphal,India,829903.9651
Churachandpur,India,170099.2968
Tinsukia,India,187518.7712
Thoubal,India,117402.4128
Duliajan,India,111654.3747
Wangjing,India,54188.09126
Kakching,India,52174.13196
Ukhrul,India,85049.22731
Digboi,India,92479.87367
Margherita,India,57101.07825
Port Blair,India,193287.0303
